pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
6088476,1,0,1,1,0,7,22,0,0,1,3,3,3,3,0,0,0,0,9,9,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,24,0,0,1,2,2,2,1,1,3
5218182,3,0,1,1,0,1,4,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,12,0,0,0,0,0,1,1,1,2,2
5380792,3,0,1,1,0,2,5,0,1,1,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,2,2,3
8142841,2,0,1,1,0,6,11,0,0,1,2,2,2,2,0,0,0,0,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,7,0,3,0,0,0,2,1,2,3
2283042,1,0,4,1,0,14,44,0,0,1,8,8,8,8,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,1,18,100,2,1,2,2,2,1,1,3
9067414,2,0,4,1,0,10,25,0,0,1,15,15,20,20,2,2,2,2,15,15,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,5,2,40,1500,1,1,5,5,3,1,1,1
5067618,3,0,2,2,0,1,4,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
1166283,3,0,13,5,0,6,13,0,0,1,4,4,4,4,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,2,0,16,0,1,1,1,1,1,1,2,3
5239074,3,0,2,2,0,6,17,0,0,1,0,0,15,15,0,0,0,0,0,0,1,1,1,1,2,2,2,1,1,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,2,1,1,1,4,4,4,4,4,4,1,1,2,0,12,0,11,0,1,3,1,1,2,3
8235922,1,0,2,1,0,9,18,0,0,1,6,6,6,6,0,0,0,0,4,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,9,1,2,9,3,0,0,0,0,0,0,0,0,0,1,9,1,1,10,0,1,1,3,1,2,1,1,3
6755667,2,0,2,1,0,10,26,0,0,1,12,12,13,13,0,0,0,0,8,0,1,1,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,50,0,50,0,0,3,3,1,2,3
1848070,1,0,4,1,0,10,10,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
5896559,1,0,1,1,0,25,30,0,0,1,8,8,8,8,0,0,0,0,7,7,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,2,1,9,2,2,9,1,1,1,1,1,3,3,3,3,1,1,9,20,0,21,0,21,0,5,1,4,1,2,3
1261828,2,0,5,1,0,2,9,0,0,1,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,3
6662684,1,0,5,1,0,10,10,0,0,1,9,9,9,9,0,0,0,0,10,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,10,0,5,1,0,1,3,1,1,3
4439291,1,0,1,1,0,13,30,0,0,1,8,8,8,8,0,0,0,0,15,15,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,2,0,30,0,1,1,1,1,4,1,1,3
9734571,1,0,1,1,0,5,3,0,0,1,10,10,10,10,0,0,0,0,10,10,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,10,0,0,0,3,3,1,1,2,3
6036763,1,0,4,1,0,13,13,0,0,1,6,6,10,10,0,0,0,0,12,8,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,25,0,1,1,3,1,5,1,1,3
5655369,1,0,4,1,0,8,10,0,0,1,1,1,2,2,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,7,0,0,1,0,0,1,1,2,3
2557946,2,0,1,1,0,4,8,0,0,1,4,4,3,3,0,0,0,0,0,0,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,2,124,15,0,0,0,6,0,2,1,1,3
4110397,3,0,8,1,0,8,7,0,0,1,2,2,2,2,0,0,0,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
8313021,3,0,2,1,0,2,8,2,0,1,2,1,3,3,0,0,0,0,0,0,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,1,0,2,2,3
4553144,3,0,5,1,0,0,3,2,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
5468089,2,0,3,1,0,17,15,0,0,1,6,6,6,6,0,0,0,0,10,10,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,5,0,6,0,0,0,0,4,2,1,1,3
7013254,1,0,1,1,0,14,23,0,0,1,14,14,8,8,0,0,0,0,12,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,45,0,43,50,43,4,18,5,6,1,2,3
9717752,2,0,3,6,0,8,15,0,0,1,4,4,4,4,1,1,1,1,5,5,1,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,3,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,0,3,0,0,2,1,1,2,1,2,1
8306357,2,0,1,1,0,7,7,0,0,1,5,5,5,5,0,0,0,0,0,0,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,10,1,24,0,0,1,5,0,1,1,2,3
2184141,1,0,1,1,0,30,46,0,0,1,6,6,8,8,6,6,8,8,15,15,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,4,4,4,4,1,2,9,3,0,50,0,0,0,0,2,2,1,2,1
1314964,1,0,1,1,0,10,30,0,0,1,10,10,12,12,0,0,0,0,5,0,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,1,60,0,7,1,7,7,5,1,1,3
7767209,1,0,1,1,0,8,8,0,0,1,6,6,6,6,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,0,0,0,2,1,1,1
5474606,1,0,0,1,0,4,2,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,1,2,3
8661424,2,0,1,1,0,15,26,0,0,1,10,10,10,10,0,0,0,0,4,6,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,4,4,1,1,9,3,1,12,2,1,1,3,1,4,1,1,2
6470840,1,0,1,1,0,4,10,0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,5,0,3,2,0,0,4,1,1,1,2,1
4797507,1,0,1,1,0,20,14,0,0,1,10,10,10,10,1,1,1,1,10,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,10,0,10,1,8,0,2,8,2,1,1,1
5815274,2,0,3,2,0,8,24,0,0,1,8,8,10,10,2,2,2,2,14,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,1,10,0,2,1,2,2,2,1,2,2
5389826,3,0,8,1,0,2,6,0,2,2,2,2,2,2,1,1,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,2,3
7871916,3,0,20,1,0,10,10,10,0,1,3,3,12,12,0,0,0,0,9,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,20,10,20,0,0,1,4,2,1,2,3
3198428,3,0,4,1,0,3,7,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
8223897,4,0,1,1,0,3,8,0,0,1,2,2,3,3,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,2,1,1,2,3
2083583,1,0,1,1,0,5,7,0,0,1,10,10,10,10,0,0,0,0,4,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,9,1,2,2,2,2,2,2,2,2,3,1,2,0,0,15,0,1,0,1,1,1,1,2,3
5564280,3,0,1,1,0,2,4,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,1,2,1,2,2,2,1,2,1,3,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,2,2,3
5442155,1,0,1,1,0,8,8,0,0,1,2,2,2,2,0,0,0,0,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1
8854621,1,0,5,1,0,7,17,0,0,1,3,3,4,4,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,0,0,1,7,7,1,1,2,3
6132899,1,0,1,1,0,8,6,0,0,1,1,1,1,1,1,1,1,1,5,5,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,22,0,0,1,0,1,2,1,2,3
5533489,1,0,3,1,0,99,99,0,0,1,23,23,25,25,6,6,6,6,23,25,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,2,1,2,2,2,2,2,2,2,2,2,1,9,5,2,50,450,15,1,2,4,10,1,2,2
2197527,3,0,2,1,0,4,6,0,4,1,4,4,8,8,0,0,0,0,8,8,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,25,0,0,0,1,3,2,2,2,3
6591492,3,0,3,1,0,5,18,0,0,1,5,5,5,5,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,12,0,0,0,0,2,0,1,2,3
3032984,1,0,1,1,0,4,16,0,0,1,2,2,3,3,2,2,3,3,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,5,0,0,1,1,0,2,1,2,3
5236664,1,0,1,1,0,7,18,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,18,0,0,1,0,1,2,1,2,3
3539883,1,0,3,1,0,10,56,0,0,1,37,37,37,37,2,2,2,2,37,0,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,12,1,60,0,0,2,30,20,3,1,2,1
8883302,1,0,1,1,0,10,10,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,2,2,3
1642045,1,0,1,1,0,3,7,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,0,0,1,1,1,2,3
9411783,1,0,2,1,0,9,20,0,0,1,4,4,4,4,0,0,0,0,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,0,1,1,1,2,1,2,3
2652198,1,0,2,1,0,4,9,0,0,1,3,3,3,3,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,8,0,7,0,0,0,1,1,2,3
4317234,4,0,2,4,0,1,2,2,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,9,1,4,4,4,4,4,4,4,4,4,2,2,0,0,1,0,0,0,0,0,1,1,2,3
6596129,1,0,4,1,0,14,14,0,0,1,9,9,6,6,0,0,0,0,6,0,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,30,0,6,1,7,6,2,1,1,1
5090735,1,0,1,1,0,10,11,0,0,1,17,17,23,23,0,0,0,0,20,10,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,50,0,2,1,2,2,1,1,2,3
3548182,3,0,11,1,0,2,9,2,0,1,7,7,7,7,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,1,0,6,0,0,0,3,0,1,2,1,3
5640993,3,0,1,1,0,1,6,3,0,1,2,2,2,2,1,1,1,1,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,1,2,0,0,0,0,2,1,1,1,3
2663687,2,0,7,5,0,1,7,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,2,3
1892866,3,0,2,1,0,1,4,0,1,1,4,4,4,4,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,1,0,0,1,1,2,2,3
1867818,1,0,1,1,0,8,6,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,4,4,4,4,4,4,4,4,4,1,1,1,0,10,0,1,1,1,1,1,1,2,3
5909605,1,0,3,1,0,22,118,0,0,1,25,25,30,30,10,10,10,10,30,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,4,1,1,1,9,10,0,210,0,0,0,40,22,7,1,1,1
3776726,1,0,1,1,0,14,14,0,0,1,5,5,5,5,0,0,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,5,2,25,499,20,1,3,3,2,1,2,3
4298769,1,0,1,1,0,7,7,0,0,1,1,1,1,1,0,0,0,0,5,5,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,6,0,0,0,1,1,1,1,1,3
7379495,1,0,1,1,0,10,16,0,0,1,50,50,40,40,10,10,10,10,6,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,4,4,4,4,4,1,1,9,0,0,30,0,0,0,0,0,4,1,1,2
9924936,1,0,1,1,0,10,11,0,0,1,10,10,10,10,1,1,1,1,15,15,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,3,1,1,1,2,1,4,4,4,1,2,9,5,30,50,0,40,2,2,6,5,1,2,2
4649417,2,0,1,1,0,5,8,2,0,1,2,2,2,2,0,0,0,0,1,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,1,2,0,0,1,0,1,2,1,2,3
6898410,2,0,4,1,0,28,25,0,0,1,16,16,16,16,3,1,3,1,20,20,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,20,8,3,0,0,0,2,1,1,1
3681657,1,0,2,1,0,20,72,0,0,1,190,190,138,138,0,0,0,0,190,0,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,4,4,1,1,1,9,74,0,100,0,0,5,0,5,5,1,2,1
6805775,2,0,3,1,0,9,9,0,0,1,0,0,14,14,0,0,7,7,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,3,1,3,1,2,1,2,3
7378420,1,0,3,1,0,12,27,0,0,1,12,12,14,14,0,0,0,0,16,0,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,1,0,20,0,1,0,0,1,1,1,2,3
8064883,1,0,3,1,0,4,17,0,0,1,5,5,5,5,0,0,0,0,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,1,1,1,1,1,9,2,1,10,0,2,0,13,5,2,1,1,1
2966024,3,0,3,1,0,1,3,0,0,2,2,2,2,2,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2
6772338,1,0,1,6,0,10,7,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,2,3,3,3,1,1,9,3,0,30,0,2,1,0,1,3,1,2,1
6926966,1,0,1,1,0,10,5,0,0,1,8,8,8,8,1,1,1,1,10,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,9,1,1,2,1,1,1,1,1,1,3,3,3,1,1,9,2,0,2,1000,0,0,0,5,1,1,2,3
8933248,2,0,1,1,0,38,38,0,0,2,14,14,8,8,1,1,1,1,11,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,2,55,0,2,2,0,1,2,1,2,3
1660222,2,0,2,1,0,12,32,0,0,1,15,15,15,15,3,3,3,3,15,15,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,9,12,0,10,0,5,2,14,4,2,1,2,3
5199056,1,0,2,1,0,30,30,0,0,1,13,13,13,13,2,2,2,2,4,4,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,10,0,10,0,5,5,3,1,2,3
5729738,2,0,13,1,0,7,18,0,0,1,10,10,8,8,0,0,0,0,10,3,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,3,0,20,0,0,0,0,3,2,2,2,3
9651618,3,0,1,1,0,4,6,0,0,1,0,0,18,18,0,0,0,0,0,18,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,25,10,0,10,0,1,1,1,1,2,2
1903491,2,0,1,1,0,10,11,0,0,2,2,2,2,2,0,0,0,0,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,2,2,4,4,4,4,4,2,2,9,2,0,1,0,0,1,1,1,1,1,2,2
7690397,1,0,5,1,0,12,14,0,0,1,4,4,4,4,0,0,0,0,3,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,9,2,2,9,1,0,0,0,0,0,0,0,0,0,1,9,10,0,11,0,0,1,3,3,3,1,2,1
2090099,2,0,1,1,0,1,6,0,0,2,1,1,2,2,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,1,2,2,3
5282604,3,0,2,1,0,1,2,1,0,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,1,0,2,2,3
2698406,2,0,1,1,0,20,42,0,0,1,23,23,23,23,5,5,5,5,54,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,8,15,48,0,0,2,31,31,5,1,2,1
3357825,1,0,2,1,0,10,15,0,0,1,10,10,10,10,0,0,0,0,5,5,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,9,1,4,4,4,4,2,2,4,4,1,2,9,0,0,50,0,0,1,0,2,2,1,2,3
3435664,1,0,2,1,0,14,13,0,0,1,7,7,10,10,1,1,4,2,8,5,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,2,2,9,3,1,1,1,1,1,4,4,4,1,1,9,0,0,30,0,0,4,0,8,8,1,2,3
1483863,1,0,2,1,0,11,11,0,0,1,0,0,13,13,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,2,9,1,1,1,1,4,4,4,4,4,1,1,9,2,0,51,0,4,0,4,4,4,1,2,3
9093087,3,0,1,7,0,4,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,2,9,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,3
8435867,3,0,4,1,0,10,12,2,0,1,5,5,5,5,1,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,8,4,0,0,1,0,2,0,1,2,3
5199324,3,0,2,4,0,1,3,0,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,2
4949400,2,0,3,1,0,7,26,0,0,1,12,12,12,12,1,1,1,1,36,31,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,2,2,3
6526939,1,0,1,1,0,15,15,0,0,1,2,2,3,3,1,1,1,1,7,7,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,3,0,14,0,0,1,1,1,1,1,2,1
