pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,Cluster,Deficit_Tier
7899390,1,1,1,1,46,6,46,0,0,1,17,16,14,13,7,6,7,6,32,26,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,40,1500,3,1,26,2,2,1,1,2,1,Moderate Deficit
5161678,3,3,2,1,8,1,8,0,0,1,2,2,4,4,1,1,0,0,10,14,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,3,13,0,0,1,0,2,2,1,2,2,2,Well Equipped
1487052,2,2,1,1,9,3,9,0,0,1,10,9,0,0,4,3,0,0,18,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,1234,0,0,0,0,0,1,1,2,2,Well Equipped
2444948,3,5,0,1,5,0,2,0,0,2,1,1,1,1,0,0,0,0,3,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,1,2,2,Well Equipped
1417392,1,3,3,1,36,5,36,0,0,1,8,8,5,5,3,2,1,0,16,10,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,4,4,4,4,4,1,2,9,0,1,26,0,0,2,1,1,2,1,2,2,1,Moderate Deficit
1571638,2,1,1,1,28,6,28,0,0,1,7,7,11,11,1,1,1,1,30,27,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,15,0,3,1,2,2,1,1,2,2,2,Well Equipped
6967781,2,1,1,1,31,6,31,0,0,1,15,14,14,13,6,4,5,3,14,13,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,0,0,19,1250,0,1,0,1,0,1,1,2,1,Moderate Deficit
6751878,3,5,1,1,5,0,2,0,0,2,1,1,1,1,0,0,0,0,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,0,1,2,2,2,Well Equipped
1655321,3,7,7,1,6,1,6,0,0,1,4,4,5,5,0,0,0,0,20,23,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,3,2,0,0,0,1,1,1,1,2,2,2,Well Equipped
9333465,1,2,1,1,14,7,14,0,0,1,7,7,6,6,2,1,2,1,7,12,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,0,1,7,7,1,1,2,3,2,Well Equipped
2662338,3,8,17,1,10,9,10,0,0,1,7,3,10,10,0,0,0,0,9,4,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,10,0,0,0,2,1,2,1,1,2,2,Well Equipped
3668690,1,5,5,1,44,6,43,0,0,1,28,28,32,32,2,2,2,2,38,48,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,1,4,4,1,1,9,2,0,34,0,7,2,7,7,0,1,1,3,1,Moderate Deficit
8993865,1,1,1,1,7,1,7,0,0,1,3,3,3,3,1,1,1,0,3,3,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,1,2,1,1,2,2,2,Well Equipped
9681495,3,11,2,1,8,2,7,2,0,1,3,3,5,5,1,1,0,0,15,15,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,6,14,0,0,1,1,4,1,1,1,2,2,Well Equipped
3841614,2,1,1,1,7,5,7,0,0,1,3,3,3,3,1,1,1,1,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,8,0,0,0,0,1,0,1,2,3,2,Well Equipped
1598739,2,2,8,1,8,3,8,0,0,1,4,4,3,3,2,2,2,2,4,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,1200,0,0,0,1,0,1,2,2,2,Well Equipped
2346734,3,7,1,7,5,0,5,0,0,2,1,1,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,1,0,1,1,2,2,2,Well Equipped
1629907,1,1,3,1,5,2,5,0,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
5958638,3,11,4,1,23,3,20,0,0,1,8,8,8,8,1,1,1,1,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,9,2,0,1,0,1,0,0,1,2,2,2,Well Equipped
6126506,3,1,1,2,5,2,5,0,0,1,2,1,2,1,0,0,0,0,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
6138206,3,1,0,1,5,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,2,2,Well Equipped
6605267,2,4,0,1,5,0,5,0,0,2,1,1,1,1,0,0,0,0,3,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,Well Equipped
9745946,3,5,5,7,4,0,4,0,0,2,2,2,2,2,0,0,1,1,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,4,1,0,0,0,2,2,1,2,2,2,2,Well Equipped
7776621,1,1,1,1,13,2,13,0,0,1,3,3,3,3,1,1,1,1,6,9,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,2,0,1,0,0,0,0,1,2,2,2,Well Equipped
1995566,1,1,1,1,20,4,21,0,0,1,12,11,9,9,4,3,5,5,33,18,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,3,0,3,0,1,1,2,3,2,Well Equipped
2248871,2,6,6,2,21,6,21,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,0,0,20,1000,1,1,0,1,1,1,1,2,1,Moderate Deficit
3953088,2,1,0,1,8,2,8,0,0,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,1,2,150,0,1,0,0,0,1,2,2,2,Well Equipped
6487533,2,2,0,2,2,1,1,1,0,2,2,1,2,1,0,0,0,0,2,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
1458298,3,5,5,1,5,0,5,0,0,2,1,1,2,2,0,0,0,0,16,5,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,1,0,0,1,2,2,2,Well Equipped
7225293,2,1,1,1,11,4,9,0,0,1,2,2,3,3,0,0,0,0,10,10,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,9,1,0,0,0,0,0,0,0,0,0,1,9,0,0,7,0,5,1,0,1,1,1,2,3,0,Server Deficit
1131428,2,2,2,1,12,6,12,0,0,1,5,5,6,6,1,1,1,1,20,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,3,0,0,1,0,0,1,1,2,3,2,Well Equipped
4019452,3,2,2,2,5,4,5,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,10,1,1,1,1,1,1,2,2,Well Equipped
8030302,3,2,1,1,5,5,5,0,0,1,1,1,1,1,0,0,0,0,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,1,0,0,1,2,2,2,Well Equipped
2862525,1,4,4,1,18,6,18,0,0,1,19,19,0,0,3,3,0,0,25,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,0,0,3,0,0,1,0,1,2,1,2,2,1,Moderate Deficit
9832538,1,2,2,1,26,7,26,0,0,1,16,15,19,18,6,4,10,9,15,36,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,2,9,1,10,95,0,80,1,0,1,0,1,1,3,1,Moderate Deficit
4908094,3,10,3,7,9,2,6,0,0,1,2,2,2,2,1,1,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,3,10,0,10,1,3,2,2,1,1,2,2,Well Equipped
5157370,2,4,1,1,10,2,10,0,0,1,3,3,3,3,4,4,4,4,9,9,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,3,12,5,0,4,0,4,0,1,1,2,2,2,Well Equipped
2273916,1,1,1,1,5,2,5,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,2,2,Well Equipped
5524157,1,1,1,1,18,8,14,0,0,1,17,16,0,0,7,6,0,0,32,0,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,3,3,3,1,2,9,0,0,3,0,0,1,0,0,0,1,1,2,1,Moderate Deficit
9808587,2,2,2,1,32,4,32,0,0,1,15,14,14,13,6,5,6,4,14,39,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,4,2,9,0,0,16,1472,0,0,0,1,0,1,1,2,1,Moderate Deficit
5425390,3,13,4,1,10,2,14,0,0,1,5,5,5,5,1,1,1,1,40,40,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,7,4,0,0,0,8,3,2,1,1,2,2,Well Equipped
6526147,2,2,2,1,13,6,13,0,0,1,6,6,5,5,2,1,2,1,6,10,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,3,1,0,1,0,1,1,3,2,Well Equipped
5483456,3,13,13,7,18,3,18,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,0,0,20,0,0,1,0,1,1,1,1,2,1,Moderate Deficit
9899764,3,5,2,1,9,0,4,0,0,2,2,2,2,2,1,1,0,0,6,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,3,10,0,10,1,0,1,1,1,1,2,2,Well Equipped
8689245,2,8,8,1,12,1,12,0,0,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,7,2,0,0,0,0,1,1,1,2,2,2,Well Equipped
9996815,2,1,1,1,32,5,32,0,0,1,16,15,14,13,6,4,7,5,30,13,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,3,2,1,2,0,0,100,1500,0,0,0,3,0,1,1,3,1,Moderate Deficit
8781508,3,5,1,1,5,0,5,0,0,2,1,1,2,2,0,0,0,0,5,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,0,1,0,1,1,2,2,2,Well Equipped
7502758,3,1,1,2,5,5,5,0,0,1,2,2,1,1,0,0,0,0,4,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,2,2,Well Equipped
5275196,3,2,2,8,5,3,5,0,0,1,2,1,2,1,0,0,0,0,2,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
5641294,2,6,5,7,5,8,5,0,0,1,2,2,2,2,0,0,0,0,12,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,3,0,0,0,0,0,1,1,1,2,3,2,Well Equipped
8159721,3,5,2,7,5,2,1,0,1,2,1,1,1,1,0,0,0,0,5,5,1,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,0,1,2,2,0,Server Deficit
9912961,2,2,2,1,56,7,56,0,0,1,38,35,37,34,16,14,20,16,96,34,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,2,9,1,0,82,150,15,1,2,13,6,1,1,2,1,Moderate Deficit
7178429,2,2,2,7,8,1,8,0,0,2,6,6,4,4,0,0,0,0,4,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,6,3,0,0,0,0,1,3,1,2,2,2,Well Equipped
6391127,3,3,1,1,5,0,1,0,0,2,0,0,1,1,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,0,0,0,0,0,0,0,2,2,2,2,Well Equipped
9542491,3,5,0,1,5,0,0,0,2,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,0,1,2,2,2,Well Equipped
8217513,3,2,2,1,13,1,7,0,0,1,1,1,2,2,0,0,0,0,4,6,1,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,2,10,0,0,1,0,1,1,2,2,2,2,Well Equipped
4143945,2,3,3,1,26,6,26,0,0,1,17,16,14,13,7,6,5,3,32,39,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,2,9,0,0,45,0,23,3,0,1,0,1,1,2,1,Moderate Deficit
5356101,3,5,5,1,6,1,6,0,0,1,4,2,4,2,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,2,0,0,0,1,0,2,1,1,1,2,2,Well Equipped
9166547,2,1,1,1,5,9,12,0,0,1,4,4,3,3,4,4,1,1,8,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,14,0,9,1,9,0,1,1,2,3,2,Well Equipped
7032184,2,1,1,1,18,7,18,0,0,1,1,1,2,2,1,1,1,1,1,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,4,2,9,0,0,18,1256,3,1,0,2,0,1,1,2,1,Moderate Deficit
6479544,1,2,2,3,10,2,10,0,0,1,3,3,2,2,2,2,2,2,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,1,1,2,2,2,Well Equipped
6527299,3,2,6,1,16,4,2,4,0,1,3,3,3,3,0,0,1,1,5,4,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,3,10,0,0,0,2,1,2,2,2,1,2,Well Equipped
9423747,3,9,3,7,6,3,6,0,0,1,3,3,4,4,0,0,1,1,17,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,18,0,18,1,1,2,2,1,2,2,2,Well Equipped
2420055,1,1,3,1,58,8,60,0,0,1,33,30,32,29,14,14,15,13,90,87,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,2,9,1,0,51,50,1,1,28,11,3,1,2,3,1,Moderate Deficit
2361070,1,3,3,1,86,11,86,0,0,1,43,39,36,33,18,17,15,12,39,66,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,120,1500,10,2,0,3,0,1,1,3,1,Moderate Deficit
1401279,2,1,1,1,14,3,14,0,0,1,6,6,6,6,2,1,2,1,15,15,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,1,3,1,1,1,2,2,2,Well Equipped
9113502,3,5,2,1,31,23,26,0,0,1,0,0,1,1,0,0,1,1,0,32,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,2,1,1,8,0,28,0,0,0,1,0,4,1,2,1,1,Moderate Deficit
5463704,3,8,5,1,9,3,10,0,0,1,6,6,3,3,1,1,0,0,10,6,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,8,0,0,0,0,3,2,0,1,2,2,2,Well Equipped
7157223,3,5,0,1,5,0,1,1,0,2,1,1,1,1,0,0,0,0,4,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,1,0,1,0,0,1,2,2,2,Well Equipped
3302807,3,5,2,1,5,0,2,1,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,0,1,2,2,2,Well Equipped
3782388,2,5,5,1,5,1,5,0,0,1,2,2,2,2,0,0,0,0,12,13,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,3,0,0,0,0,0,1,0,1,2,2,2,Well Equipped
9918200,3,5,1,1,9,2,8,0,0,2,3,3,5,5,1,1,0,0,7,12,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,6,2,0,0,1,1,1,1,1,1,2,2,Well Equipped
6851632,3,6,2,1,7,1,1,5,0,1,4,4,4,4,1,1,0,0,22,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,4,12,0,1,1,1,3,2,1,2,2,0,Server Deficit
4386354,3,4,4,1,7,1,7,0,0,1,1,1,2,2,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,0,0,0,0,4,2,1,2,2,2,Well Equipped
5079760,2,1,1,1,11,1,11,0,0,1,3,3,2,2,1,1,1,1,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,0,0,0,1,1,2,2,Well Equipped
5255285,2,7,7,1,7,5,7,0,0,1,2,2,2,2,0,0,0,0,12,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,1,0,1,2,2,2,Well Equipped
5183739,3,4,4,1,6,6,6,0,0,1,1,1,1,1,0,0,0,0,5,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,5,1,0,0,0,1,2,1,1,2,2,2,Well Equipped
3936878,3,3,1,2,4,0,2,0,0,2,0,0,4,3,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,2,1,0,0,0,1,0,0,2,2,2,2,Well Equipped
1713691,3,10,2,7,5,2,5,1,0,2,2,2,2,2,1,1,0,0,4,10,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,1,0,0,0,1,1,1,1,2,2,2,Well Equipped
3016702,3,1,1,1,5,1,2,0,1,2,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,2,0,0,0,0,0,0,1,1,2,3,2,Well Equipped
6122886,1,1,1,1,46,9,46,0,0,1,23,21,20,18,9,8,10,8,42,18,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,1,9,1,1,1,1,1,1,1,3,3,4,4,4,1,1,9,1,1,23,0,0,2,1,1,4,1,2,2,1,Moderate Deficit
2702179,3,9,0,1,5,0,0,2,0,2,1,1,3,3,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,1,1,2,2,2,2,Well Equipped
7782688,3,4,4,1,5,0,4,0,0,2,2,2,1,1,0,0,0,0,8,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,1,0,1,2,2,2,Well Equipped
1446982,1,1,1,1,48,8,44,0,0,1,24,24,24,24,0,0,0,0,24,0,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,1,2,9,1,1,1,1,1,1,4,4,4,1,1,9,3,21,42,0,44,2,2,44,3,1,1,3,1,Moderate Deficit
2820673,2,10,9,7,10,2,10,0,0,1,4,4,4,4,0,0,2,2,0,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,5,14,0,10,1,1,1,1,1,2,2,2,Well Equipped
8141899,3,7,6,1,5,2,5,0,0,1,1,1,2,2,0,0,0,0,8,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,1,1,1,0,0,1,2,2,2,Well Equipped
3464126,3,6,5,1,5,0,5,0,0,2,2,2,2,2,0,0,0,0,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,4,1,0,0,0,1,1,1,1,2,1,2,Well Equipped
9889311,2,3,4,1,46,9,38,0,0,1,19,18,17,16,7,5,8,7,36,16,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,12,0,1,1,0,1,0,1,1,2,1,Moderate Deficit
